codMunicipio;regiao;estado;municipionome;municipiopopulacao;municipiocapital;qtdCrascomInternet;qtdCrassemInternet;qtdCreascomInternet;qtdCreassemInternet;qtd15a17anos;qtd18a24anos;qtdQualquerIdade;qtdSexoFemininoDe15a24Anos
3306156;SE;RJ;VARRE-SAI;9503;N;0;0;0;0;0;0;6004;560
3306206;SE;RJ;VASSOURAS;34439;N;0;0;0;0;0;0;13838;1401
3306305;SE;RJ;VOLTA REDONDA;257996;N;0;0;0;0;0;0;65875;6907
3500105;SE;SP;ADAMANTINA;33797;N;0;0;0;0;0;0;9181;845
3500204;SE;SP;ADOLFO;3557;N;0;0;0;0;0;0;1611;126
3500303;SE;SP;AGUAI;32168;N;0;0;0;0;0;0;13675;1273
3500402;SE;SP;AGUAS DA PRATA;7580;N;0;0;0;0;0;0;2087;193
3500501;SE;SP;AGUAS DE LINDOIA;17261;N;0;0;0;0;0;0;4556;438
3500550;SE;SP;AGUAS DE SANTA BARBARA;5598;N;0;0;0;0;0;0;1969;190
3500600;SE;SP;AGUAS DE SAO PEDRO;2703;N;0;0;0;0;0;0;250;20
3500709;SE;SP;AGUDOS;34532;N;0;0;0;0;0;0;9776;938
3500758;SE;SP;ALAMBARI;4886;N;0;0;0;0;0;0;1708;154
3500808;SE;SP;ALFREDO MARCONDES;3891;N;0;0;0;0;0;0;1721;143
3500907;SE;SP;ALTAIR;3814;N;0;0;0;0;0;0;1705;156
3501004;SE;SP;ALTINOPOLIS;15609;N;0;0;0;0;0;0;6277;586
3501103;SE;SP;ALTO ALEGRE;4105;N;0;0;0;0;0;0;1357;117
3501152;SE;SP;ALUMINIO;16845;N;0;0;0;0;0;0;4207;410
3501202;SE;SP;ALVARES FLORENCE;3901;N;0;0;0;0;0;0;2058;153
3501301;SE;SP;ALVARES MACHADO;23506;N;0;0;0;0;0;0;11294;1068
3501400;SE;SP;ALVARO DE CARVALHO;4650;N;0;0;0;0;0;0;2168;192
3501509;SE;SP;ALVINLANDIA;3000;N;0;0;0;0;0;0;1274;117
3501608;SE;SP;AMERICANA;210701;N;0;0;0;0;0;0;21034;1820
3501707;SE;SP;AMERICO BRASILIENSE;34522;N;0;0;0;0;0;0;7832;806
3501806;SE;SP;AMERICO DE CAMPOS;5706;N;0;0;0;0;0;0;3816;301
3501905;SE;SP;AMPARO;65836;N;0;0;0;0;0;0;9918;1047
3502002;SE;SP;ANALANDIA;4289;N;0;0;0;0;0;0;1376;153
3502101;SE;SP;ANDRADINA;55317;N;0;0;0;0;0;0;21208;1847
3502200;SE;SP;ANGATUBA;22211;N;0;0;0;0;0;0;10006;947
3502309;SE;SP;ANHEMBI;5648;N;0;0;0;0;0;0;2480;237
3502408;SE;SP;ANHUMAS;3738;N;0;0;0;0;0;0;1817;154
3502507;SE;SP;APARECIDA;35043;N;0;0;0;0;0;0;10075;962
3502606;SE;SP;APARECIDA D'OESTE;4444;N;0;0;0;0;0;0;2637;194
3502705;SE;SP;APIAI;25196;N;0;0;0;0;0;0;16351;1455
3502754;SE;SP;ARACARIGUAMA;17085;N;0;0;0;0;0;0;6243;585
3502804;SE;SP;ARACATUBA;181618;N;0;0;0;0;0;0;57864;5027
3502903;SE;SP;ARACOIABA DA SERRA;27323;N;0;0;0;0;0;0;5161;562
3503000;SE;SP;ARAMINA;5150;N;0;0;0;0;0;0;1529;148
3503109;SE;SP;ARANDU;6123;N;0;0;0;0;0;0;3402;321
3503158;SE;SP;ARAPEI;2492;N;0;0;0;0;0;0;1771;145
3503208;SE;SP;ARARAQUARA;208725;N;0;0;0;0;0;0;37399;3506
3503307;SE;SP;ARARAS;118898;N;0;0;0;0;0;0;27569;2714
3503356;SE;SP;ARCO-IRIS;1925;N;0;0;0;0;0;0;1586;107
3503406;SE;SP;AREALVA;7842;N;0;0;0;0;0;0;3195;286
3503505;SE;SP;AREIAS;3693;N;0;0;0;0;0;0;2380;197
3503604;SE;SP;AREIOPOLIS;10581;N;0;0;0;0;0;0;2409;232
3503703;SE;SP;ARIRANHA;8547;N;0;0;0;0;0;0;2164;192
3503802;SE;SP;ARTUR NOGUEIRA;44270;N;0;0;0;0;0;0;11435;998
3503901;SE;SP;ARUJA;74818;N;0;0;0;0;0;0;27106;2571
3503950;SE;SP;ASPASIA;1809;N;0;0;0;0;0;0;978;79
3504008;SE;SP;ASSIS;95156;N;0;0;0;0;0;0;23099;2175
3504107;SE;SP;ATIBAIA;126614;N;0;0;0;0;0;0;26095;2727
3504206;SE;SP;AURIFLAMA;14205;N;0;0;0;0;0;0;3328;349
3504305;SE;SP;AVAI;4959;N;0;0;0;0;0;0;2862;260
3504404;SE;SP;AVANHANDAVA;11311;N;0;0;0;0;0;0;4484;477
3504503;SE;SP;AVARE;82935;N;0;0;0;0;0;0;24768;2452
3504602;SE;SP;BADY BASSITT;14605;N;0;0;0;0;0;0;4174;353
3504701;SE;SP;BALBINOS;3932;N;0;0;0;0;0;0;639;51
3504800;SE;SP;BALSAMO;8160;N;0;0;0;0;0;0;2413;197
3504909;SE;SP;BANANAL;10220;N;0;0;0;0;0;0;6040;601
3505005;SE;SP;BARAO DE ANTONINA;3116;N;0;0;0;0;0;0;1831;147
3505104;SE;SP;BARBOSA;6593;N;0;0;0;0;0;0;3578;349
3505203;SE;SP;BARIRI;31603;N;0;0;0;0;0;0;4938;491
3505302;SE;SP;BARRA BONITA;35256;N;0;0;0;0;0;0;7325;619
3505351;SE;SP;BARRA DO CHAPEU;5236;N;0;0;0;0;0;0;4329;380
3505401;SE;SP;BARRA DO TURVO;7729;N;0;0;0;0;0;0;5806;483
3505500;SE;SP;BARRETOS;112102;N;0;0;0;0;0;0;31800;3035
3505609;SE;SP;BARRINHA;28503;N;0;0;0;0;0;0;11031;1071
3505708;SE;SP;BARUERI;240656;N;0;0;0;0;0;0;70033;6576
3505807;SE;SP;BASTOS;20461;N;0;0;0;0;0;0;6462;574
3505906;SE;SP;BATATAIS;56481;N;0;0;0;0;0;0;13088;1239
3506003;SE;SP;BAURU;344039;N;0;0;0;0;0;0;78608;7141
3506102;SE;SP;BEBEDOURO;75044;N;0;0;0;0;0;0;26317;2671
3506201;SE;SP;BENTO DE ABREU;2674;N;0;0;0;0;0;0;1373;145
3506300;SE;SP;BERNARDINO DE CAMPOS;10777;N;0;0;0;0;0;0;5117;466
3506359;SE;SP;BERTIOGA;47572;N;0;0;0;0;0;0;13214;1213
3506409;SE;SP;BILAC;7052;N;0;0;0;0;0;0;2126;207
3506508;SE;SP;BIRIGUI;108722;N;0;0;0;0;0;0;14554;1041
3506607;SE;SP;BIRITIBA-MIRIM;28573;N;0;0;0;0;0;0;11809;1108
3506706;SE;SP;BOA ESPERANCA DO SUL;13658;N;0;0;0;0;0;0;5874;595
3506805;SE;SP;BOCAINA;10862;N;0;0;0;0;0;0;3532;324
3506904;SE;SP;BOFETE;9282;N;0;0;0;0;0;0;3537;292
3507001;SE;SP;BOITUVA;48323;N;0;0;0;0;0;0;9594;819
3507100;SE;SP;BOM JESUS DOS PERDOES;19703;N;0;0;0;0;0;0;6253;514
3507159;SE;SP;BOM SUCESSO DE ITARARE;3571;N;0;0;0;0;0;0;3474;353
3507209;SE;SP;BORA;805;N;0;0;0;0;0;0;393;37
3507308;SE;SP;BORACEIA;4268;N;0;0;0;0;0;0;1504;152
3507407;SE;SP;BORBOREMA;14532;N;0;0;0;0;0;0;6833;562
3507456;SE;SP;BOREBI;2295;N;0;0;0;0;0;0;1100;96
3507506;SE;SP;BOTUCATU;127370;N;0;0;0;0;0;0;28197;2416
3507605;SE;SP;BRAGANCA PAULISTA;146663;N;0;0;0;0;0;0;35984;3476
3507704;SE;SP;BRAUNA;5021;N;0;0;0;0;0;0;2559;199
3507753;SE;SP;BREJO ALEGRE;2573;N;0;0;0;0;0;0;1822;126
3507803;SE;SP;BRODOWSKI;21105;N;0;0;0;0;0;0;6107;520
3507902;SE;SP;BROTAS;21580;N;0;0;0;0;0;0;6740;622
3508009;SE;SP;BURI;18566;N;0;0;0;0;0;0;10016;914
3508108;SE;SP;BURITAMA;15418;N;0;0;0;0;0;0;7607;663
3508207;SE;SP;BURITIZAL;4055;N;0;0;0;0;0;0;1424;115
3508306;SE;SP;CABRALIA PAULISTA;4365;N;0;0;0;0;0;0;2752;247
3508405;SE;SP;CABREUVA;41643;N;0;0;0;0;0;0;11350;1081
3508504;SE;SP;CACAPAVA;84844;N;0;0;0;0;0;0;21723;2136
3508603;SE;SP;CACHOEIRA PAULISTA;30099;N;0;0;0;0;0;0;10578;1061
3508702;SE;SP;CACONDE;18536;N;0;0;0;0;0;0;8010;769
3508801;SE;SP;CAFELANDIA;16612;N;0;0;0;0;0;0;5619;579
3508900;SE;SP;CAIABU;4072;N;0;0;0;0;0;0;1831;183
3509007;SE;SP;CAIEIRAS;86623;N;0;0;0;0;0;0;15301;1370
3509106;SE;SP;CAIUA;5039;N;0;0;0;0;0;0;2720;212
3509205;SE;SP;CAJAMAR;64113;N;0;0;0;0;0;0;27653;2697
3509254;SE;SP;CAJATI;28371;N;0;0;0;0;0;0;16641;1583
3509304;SE;SP;CAJOBI;9759;N;0;0;0;0;0;0;4113;353
3509403;SE;SP;CAJURU;23378;N;0;0;0;0;0;0;7702;812
3509452;SE;SP;CAMPINA DO MONTE ALEGRE;5567;N;0;0;0;0;0;0;3148;274
3509502;SE;SP;CAMPINAS;1080999;N;0;0;0;0;0;0;218484;21689
3509601;SE;SP;CAMPO LIMPO PAULISTA;74114;N;0;0;0;0;0;0;16029;1538
3509700;SE;SP;CAMPOS DO JORDAO;47824;N;0;0;0;0;0;0;15105;1461
3509809;SE;SP;CAMPOS NOVOS PAULISTA;4539;N;0;0;0;0;0;0;2082;187
3509908;SE;SP;CANANEIA;12226;N;0;0;0;0;0;0;6191;542
3509957;SE;SP;CANAS;4387;N;0;0;0;0;0;0;2972;293
3510005;SE;SP;CANDIDO MOTA;29911;N;0;0;0;0;0;0;10844;1017
3510104;SE;SP;CANDIDO RODRIGUES;2668;N;0;0;0;0;0;0;1263;120
3510153;SE;SP;CANITAR;4369;N;0;0;0;0;0;0;3154;265
3510203;SE;SP;CAPAO BONITO;46178;N;0;0;0;0;0;0;25155;2472
3510302;SE;SP;CAPELA DO ALTO;17533;N;0;0;0;0;0;0;4953;382
3510401;SE;SP;CAPIVARI;48573;N;0;0;0;0;0;0;11473;1164
3510500;SE;SP;CARAGUATATUBA;100899;N;0;0;0;0;0;0;25814;2326
3510609;SE;SP;CARAPICUIBA;369908;N;0;0;0;0;0;0;96332;8851
3510708;SE;SP;CARDOSO;11798;N;0;0;0;0;0;0;5084;419
3510807;SE;SP;CASA BRANCA;28312;N;0;0;0;0;0;0;8225;775
3510906;SE;SP;CASSIA DOS COQUEIROS;2627;N;0;0;0;0;0;0;1303;135
3511003;SE;SP;CASTILHO;18006;N;0;0;0;0;0;0;5909;581
3511102;SE;SP;CATANDUVA;112843;N;0;0;0;0;0;0;21622;2034
3511201;SE;SP;CATIGUA;7127;N;0;0;0;0;0;0;1945;161
3511300;SE;SP;CEDRAL;7968;N;0;0;0;0;0;0;2743;188
3511409;SE;SP;CERQUEIRA CESAR;17532;N;0;0;0;0;0;0;6945;561
3511508;SE;SP;CERQUILHO;39649;N;0;0;0;0;0;0;7126;660
3511607;SE;SP;CESARIO LANGE;15547;N;0;0;0;0;0;0;5245;477
3511706;SE;SP;CHARQUEADA;15086;N;0;0;0;0;0;0;4898;537
3557204;SE;SP;CHAVANTES;12114;N;0;0;0;0;0;0;5067;460
3511904;SE;SP;CLEMENTINA;7064;N;0;0;0;0;0;0;3481;274
3512001;SE;SP;COLINA;17373;N;0;0;0;0;0;0;6714;680
3512100;SE;SP;COLOMBIA;5994;N;0;0;0;0;0;0;3086;351
3512209;SE;SP;CONCHAL;25242;N;0;0;0;0;0;0;11683;1180
3512308;SE;SP;CONCHAS;16302;N;0;0;0;0;0;0;6165;572
3512407;SE;SP;CORDEIROPOLIS;21085;N;0;0;0;0;0;0;3292;277
3512506;SE;SP;COROADOS;5238;N;0;0;0;0;0;0;2357;187
3512605;SE;SP;CORONEL MACEDO;5001;N;0;0;0;0;0;0;3632;309
3512704;SE;SP;CORUMBATAI;3874;N;0;0;0;0;0;0;1377;147
3512803;SE;SP;COSMOPOLIS;58821;N;0;0;0;0;0;0;13637;1319
3512902;SE;SP;COSMORAMA;7214;N;0;0;0;0;0;0;2970;236
3513009;SE;SP;COTIA;201023;N;0;0;0;0;0;0;36034;3420
3513108;SE;SP;CRAVINHOS;31688;N;0;0;0;0;0;0;10407;983
3513207;SE;SP;CRISTAIS PAULISTA;7591;N;0;0;0;0;0;0;3442;323
3513306;SE;SP;CRUZALIA;2270;N;0;0;0;0;0;0;826;68
3513405;SE;SP;CRUZEIRO;77070;N;0;0;0;0;0;0;22450;2232
3513504;SE;SP;CUBATAO;118797;N;0;0;0;0;0;0;30299;2920
3513603;SE;SP;CUNHA;21874;N;0;0;0;0;0;0;14997;1376
3513702;SE;SP;DESCALVADO;31053;N;0;0;0;0;0;0;6164;553
3513801;SE;SP;DIADEMA;386039;N;0;0;0;0;0;0;114902;10802
3513850;SE;SP;DIRCE REIS;1689;N;0;0;0;0;0;0;757;78
3513900;SE;SP;DIVINOLANDIA;11209;N;0;0;0;0;0;0;4098;419
3514007;SE;SP;DOBRADA;7941;N;0;0;0;0;0;0;3892;375
3514106;SE;SP;DOIS CORREGOS;24768;N;0;0;0;0;0;0;8774;836
3514205;SE;SP;DOLCINOPOLIS;2096;N;0;0;0;0;0;0;1327;105
3514304;SE;SP;DOURADO;8607;N;0;0;0;0;0;0;2741;242
3514403;SE;SP;DRACENA;43263;N;0;0;0;0;0;0;14297;1290
3514502;SE;SP;DUARTINA;12251;N;0;0;0;0;0;0;5188;417
3514601;SE;SP;DUMONT;8143;N;0;0;0;0;0;0;2521;235
3514700;SE;SP;ECHAPORA;6318;N;0;0;0;0;0;0;3309;301
3514809;SE;SP;ELDORADO;14645;N;0;0;0;0;0;0;9666;909
3514908;SE;SP;ELIAS FAUSTO;15796;N;0;0;0;0;0;0;6636;653
3514924;SE;SP;ELISIARIO;3120;N;0;0;0;0;0;0;981;100
3514957;SE;SP;EMBAUBA;2423;N;0;0;0;0;0;0;508;38
3515004;SE;SP;EMBU;240007;N;0;0;0;0;0;0;59096;5763
3515103;SE;SP;EMBU-GUACU;62846;N;0;0;0;0;0;0;23290;2209
3515129;SE;SP;EMILIANOPOLIS;3024;N;0;0;0;0;0;0;985;83
3515152;SE;SP;ENGENHEIRO COELHO;15719;N;0;0;0;0;0;0;6140;570
3515186;SE;SP;ESPIRITO SANTO DO PINHAL;41919;N;0;0;0;0;0;0;7725;708
3515194;SE;SP;ESPIRITO SANTO DO TURVO;4246;N;0;0;0;0;0;0;2415;231
3557303;SE;SP;ESTIVA GERBI;10044;N;0;0;0;0;0;0;2683;284
3515301;SE;SP;ESTRELA DO NORTE;2661;N;0;0;0;0;0;0;1424;134
3515202;SE;SP;ESTRELA D'OESTE;8208;N;0;0;0;0;0;0;2187;137
3515350;SE;SP;EUCLIDES DA CUNHA PAULISTA;9585;N;0;0;0;0;0;0;6634;557
3515400;SE;SP;FARTURA;15324;N;0;0;0;0;0;0;6689;650
3515608;SE;SP;FERNANDO PRESTES;5534;N;0;0;0;0;0;0;1402;128
3515509;SE;SP;FERNANDOPOLIS;64707;N;0;0;0;0;0;0;17839;1673
3515657;SE;SP;FERNAO;1563;N;0;0;0;0;0;0;774;72
3515707;SE;SP;FERRAZ DE VASCONCELOS;168290;N;0;0;0;0;0;0;41972;4211
3515806;SE;SP;FLORA RICA;1752;N;0;0;0;0;0;0;1126;98
3515905;SE;SP;FLOREAL;3003;N;0;0;0;0;0;0;1224;110
3516002;SE;SP;FLORIDA PAULISTA;12849;N;0;0;0;0;0;0;5354;485
3516101;SE;SP;FLORINIA;2829;N;0;0;0;0;0;0;1789;161
3516200;SE;SP;FRANCA;318785;N;0;0;0;0;0;0;77032;7312
3516309;SE;SP;FRANCISCO MORATO;154538;N;0;0;0;0;0;0;48177;4573
3516408;SE;SP;FRANCO DA ROCHA;131603;N;0;0;0;0;0;0;26840;2484
3516507;SE;SP;GABRIEL MONTEIRO;2705;N;0;0;0;0;0;0;1039;75
3516606;SE;SP;GALIA;7011;N;0;0;0;0;0;0;3034;271
3516705;SE;SP;GARCA;43124;N;0;0;0;0;0;0;13184;1206
3516804;SE;SP;GASTAO VIDIGAL;4193;N;0;0;0;0;0;0;2151;158
3516853;SE;SP;GAVIAO PEIXOTO;4420;N;0;0;0;0;0;0;1294;119
3516903;SE;SP;GENERAL SALGADO;10674;N;0;0;0;0;0;0;3756;338
3517000;SE;SP;GETULINA;10777;N;0;0;0;0;0;0;4296;417
3517109;SE;SP;GLICERIO;4577;N;0;0;0;0;0;0;2465;178
3517208;SE;SP;GUAICARA;10671;N;0;0;0;0;0;0;4949;492
3517307;SE;SP;GUAIMBE;5425;N;0;0;0;0;0;0;3266;300
3517406;SE;SP;GUAIRA;37412;N;0;0;0;0;0;0;12970;1202
3517505;SE;SP;GUAPIACU;17885;N;0;0;0;0;0;0;4993;469
3517604;SE;SP;GUAPIARA;17988;N;0;0;0;0;0;0;12414;1096
3517703;SE;SP;GUARA;19864;N;0;0;0;0;0;0;7077;734
3517802;SE;SP;GUARACAI;8435;N;0;0;0;0;0;0;4572;365
3517901;SE;SP;GUARACI;9976;N;0;0;0;0;0;0;3431;373
3518008;SE;SP;GUARANI D'OESTE;1969;N;0;0;0;0;0;0;747;60
3518107;SE;SP;GUARANTA;6400;N;0;0;0;0;0;0;3684;348
3518206;SE;SP;GUARARAPES;30600;N;0;0;0;0;0;0;7214;580
3518305;SE;SP;GUARAREMA;25861;N;0;0;0;0;0;0;12908;1258
3518404;SE;SP;GUARATINGUETA;112091;N;0;0;0;0;0;0;30598;3279
3518503;SE;SP;GUAREI;14568;N;0;0;0;0;0;0;4043;377
3518602;SE;SP;GUARIBA;35491;N;0;0;0;0;0;0;11279;1203
3518701;SE;SP;GUARUJA;290607;N;0;0;0;0;0;0;109004;10516
3518800;SE;SP;GUARULHOS;1222357;N;0;0;0;0;0;0;372891;38225
3518859;SE;SP;GUATAPARA;6966;N;0;0;0;0;0;0;2259;224
3518909;SE;SP;GUZOLANDIA;4754;N;0;0;0;0;0;0;2452;194
3519006;SE;SP;HERCULANDIA;8696;N;0;0;0;0;0;0;4546;367
3519055;SE;SP;HOLAMBRA;11292;N;0;0;0;0;0;0;1303;106
3519071;SE;SP;HORTOLANDIA;192225;N;0;0;0;0;0;0;44439;4117
3519105;SE;SP;IACANGA;10010;N;0;0;0;0;0;0;3613;327
3519204;SE;SP;IACRI;6419;N;0;0;0;0;0;0;3463;318
3519253;SE;SP;IARAS;6377;N;0;0;0;0;0;0;2798;250
3519303;SE;SP;IBATE;30724;N;0;0;0;0;0;0;10652;973
3519402;SE;SP;IBIRA;10868;N;0;0;0;0;0;0;3033;282
3519501;SE;SP;IBIRAREMA;6725;N;0;0;0;0;0;0;3073;291
3519600;SE;SP;IBITINGA;53166;N;0;0;0;0;0;0;11853;1157
3519709;SE;SP;IBIUNA;71228;N;0;0;0;0;0;0;25739;2604
3519808;SE;SP;ICEM;7462;N;0;0;0;0;0;0;2833;258
3519907;SE;SP;IEPE;7627;N;0;0;0;0;0;0;4419;395
3520004;SE;SP;IGARACU DO TIETE;23370;N;0;0;0;0;0;0;7620;725
3520103;SE;SP;IGARAPAVA;27960;N;0;0;0;0;0;0;7810;808
3520202;SE;SP;IGARATA;8825;N;0;0;0;0;0;0;4750;503
3520301;SE;SP;IGUAPE;28844;N;0;0;0;0;0;0;13845;1216
3520426;SE;SP;ILHA COMPRIDA;9027;N;0;0;0;0;0;0;5270;399
3520442;SE;SP;ILHA SOLTEIRA;25071;N;0;0;0;0;0;0;4760;440
3520400;SE;SP;ILHABELA;28176;N;0;0;0;0;0;0;5770;558
3520509;SE;SP;INDAIATUBA;201848;N;0;0;0;0;0;0;24128;2120
3520608;SE;SP;INDIANA;4828;N;0;0;0;0;0;0;2383;211
3520707;SE;SP;INDIAPORA;3906;N;0;0;0;0;0;0;1891;152
3520806;SE;SP;INUBIA PAULISTA;3630;N;0;0;0;0;0;0;1662;154
3520905;SE;SP;IPAUSSU;13746;N;0;0;0;0;0;0;5446;469
3521002;SE;SP;IPERO;28301;N;0;0;0;0;0;0;5970;539
3521101;SE;SP;IPEUNA;6016;N;0;0;0;0;0;0;1468;150
3521150;SE;SP;IPIGUA;4459;N;0;0;0;0;0;0;1028;90
3521200;SE;SP;IPORANGA;4302;N;0;0;0;0;0;0;3062;316
3521309;SE;SP;IPUA;14146;N;0;0;0;0;0;0;4627;414
3521408;SE;SP;IRACEMAPOLIS;20047;N;0;0;0;0;0;0;3840;392
3521507;SE;SP;IRAPUA;7284;N;0;0;0;0;0;0;1894;160
3521606;SE;SP;IRAPURU;7787;N;0;0;0;0;0;0;3458;311
3521705;SE;SP;ITABERA;17861;N;0;0;0;0;0;0;9323;853
3521804;SE;SP;ITAI;24015;N;0;0;0;0;0;0;9852;805
3521903;SE;SP;ITAJOBI;14553;N;0;0;0;0;0;0;3089;274
3522000;SE;SP;ITAJU;3263;N;0;0;0;0;0;0;1224;105
3522109;SE;SP;ITANHAEM;87053;N;0;0;0;0;0;0;41405;3826
3522158;SE;SP;ITAOCA;3228;N;0;0;0;0;0;0;1820;163
3522208;SE;SP;ITAPECERICA DA SERRA;152380;N;0;0;0;0;0;0;49653;4879
3522307;SE;SP;ITAPETININGA;144416;N;0;0;0;0;0;0;46371;4394
3522406;SE;SP;ITAPEVA;87765;N;0;0;0;0;0;0;43762;4113
3522505;SE;SP;ITAPEVI;200874;N;0;0;0;0;0;0;81423;7559
3522604;SE;SP;ITAPIRA;68365;N;0;0;0;0;0;0;14858;1476
3522653;SE;SP;ITAPIRAPUA PAULISTA;3884;N;0;0;0;0;0;0;3063;248
3522703;SE;SP;ITAPOLIS;40064;N;0;0;0;0;0;0;8679;844
3522802;SE;SP;ITAPORANGA;14546;N;0;0;0;0;0;0;7692;618
3522901;SE;SP;ITAPUI;12181;N;0;0;0;0;0;0;4924;421
3523008;SE;SP;ITAPURA;4360;N;0;0;0;0;0;0;2717;201
3523107;SE;SP;ITAQUAQUECETUBA;321854;N;0;0;0;0;0;0;101789;10767
3523206;SE;SP;ITARARE;47939;N;0;0;0;0;0;0;21714;1916
3523305;SE;SP;ITARIRI;15471;N;0;0;0;0;0;0;7279;704
3523404;SE;SP;ITATIBA;101450;N;0;0;0;0;0;0;19363;1746
3523503;SE;SP;ITATINGA;18052;N;0;0;0;0;0;0;6133;619
3523602;SE;SP;ITIRAPINA;15528;N;0;0;0;0;0;0;3926;432
3523701;SE;SP;ITIRAPUA;5914;N;0;0;0;0;0;0;2983;269
3523800;SE;SP;ITOBI;7545;N;0;0;0;0;0;0;3195;269
3523909;SE;SP;ITU;154200;N;0;0;0;0;0;0;36688;3293
3524006;SE;SP;ITUPEVA;44825;N;0;0;0;0;0;0;8462;713
3524105;SE;SP;ITUVERAVA;38699;N;0;0;0;0;0;0;13279;1195
3524204;SE;SP;JABORANDI;6592;N;0;0;0;0;0;0;3797;322
3524303;SE;SP;JABOTICABAL;71667;N;0;0;0;0;0;0;19343;1908
3524402;SE;SP;JACAREI;211308;N;0;0;0;0;0;0;47600;4390
3524501;SE;SP;JACI;5657;N;0;0;0;0;0;0;1839;156
3524600;SE;SP;JACUPIRANGA;17196;N;0;0;0;0;0;0;8815;919
3524709;SE;SP;JAGUARIUNA;44331;N;0;0;0;0;0;0;13334;1161
3524808;SE;SP;JALES;47012;N;0;0;0;0;0;0;15435;1328
3524907;SE;SP;JAMBEIRO;5350;N;0;0;0;0;0;0;2530;265
3525003;SE;SP;JANDIRA;108436;N;0;0;0;0;0;0;32090;3450
3525102;SE;SP;JARDINOPOLIS;37725;N;0;0;0;0;0;0;11486;1136
3525201;SE;SP;JARINU;23827;N;0;0;0;0;0;0;8387;795
3525300;SE;SP;JAU;131068;N;0;0;0;0;0;0;23211;1992
3525409;SE;SP;JERIQUARA;3168;N;0;0;0;0;0;0;1663;135
3525508;SE;SP;JOANOPOLIS;11771;N;0;0;0;0;0;0;3475;314
3525607;SE;SP;JOAO RAMALHO;4138;N;0;0;0;0;0;0;1639;168
3525706;SE;SP;JOSE BONIFACIO;32774;N;0;0;0;0;0;0;5463;449
3525805;SE;SP;JULIO MESQUITA;4430;N;0;0;0;0;0;0;2844;273
3525854;SE;SP;JUMIRIM;2801;N;0;0;0;0;0;0;520;50
3525904;SE;SP;JUNDIAI;370251;N;0;0;0;0;0;0;43407;4080
3526001;SE;SP;JUNQUEIROPOLIS;18726;N;0;0;0;0;0;0;5914;569
3526100;SE;SP;JUQUIA;19269;N;0;0;0;0;0;0;11638;1059
3526209;SE;SP;JUQUITIBA;28732;N;0;0;0;0;0;0;17415;1710
3526308;SE;SP;LAGOINHA;4840;N;0;0;0;0;0;0;2821;255
3526407;SE;SP;LARANJAL PAULISTA;25246;N;0;0;0;0;0;0;9611;891
3526506;SE;SP;LAVINIA;8782;N;0;0;0;0;0;0;2477;220
3526605;SE;SP;LAVRINHAS;6586;N;0;0;0;0;0;0;3838;357
3526704;SE;SP;LEME;91804;N;0;0;0;0;0;0;26302;2554
3526803;SE;SP;LENCOIS PAULISTA;61454;N;0;0;0;0;0;0;11468;1086
3526902;SE;SP;LIMEIRA;276010;N;0;0;0;0;0;0;70199;6359
3527009;SE;SP;LINDOIA;6708;N;0;0;0;0;0;0;2262;179
3527108;SE;SP;LINS;71493;N;0;0;0;0;0;0;15094;1252
3527207;SE;SP;LORENA;82553;N;0;0;0;0;0;0;29037;3001
3527256;SE;SP;LOURDES;2123;N;0;0;0;0;0;0;1182;85
3527306;SE;SP;LOUVEIRA;37153;N;0;0;0;0;0;0;8462;840
3527405;SE;SP;LUCELIA;19885;N;0;0;0;0;0;0;6556;629
3527504;SE;SP;LUCIANOPOLIS;2255;N;0;0;0;0;0;0;1129;101
3527603;SE;SP;LUIS ANTONIO;11286;N;0;0;0;0;0;0;3061;284
3527702;SE;SP;LUIZIANIA;5030;N;0;0;0;0;0;0;2820;266
3527801;SE;SP;LUPERCIO;4353;N;0;0;0;0;0;0;2095;191
3527900;SE;SP;LUTECIA;2703;N;0;0;0;0;0;0;1843;156
3528007;SE;SP;MACATUBA;16246;N;0;0;0;0;0;0;4075;383
3528106;SE;SP;MACAUBAL;7663;N;0;0;0;0;0;0;2617;195
3528205;SE;SP;MACEDONIA;3664;N;0;0;0;0;0;0;1537;137
3528304;SE;SP;MAGDA;3200;N;0;0;0;0;0;0;1189;86
3528403;SE;SP;MAIRINQUE;43225;N;0;0;0;0;0;0;11609;971
3528502;SE;SP;MAIRIPORA;80920;N;0;0;0;0;0;0;31509;3042
3528601;SE;SP;MANDURI;8999;N;0;0;0;0;0;0;3438;341
3528700;SE;SP;MARABA PAULISTA;4812;N;0;0;0;0;0;0;2536;186
3528809;SE;SP;MARACAI;13344;N;0;0;0;0;0;0;6524;620
3528858;SE;SP;MARAPOAMA;2633;N;0;0;0;0;0;0;1010;84
3528908;SE;SP;MARIAPOLIS;3916;N;0;0;0;0;0;0;2036;183
3529005;SE;SP;MARILIA;216684;N;0;0;0;0;0;0;54573;5062
3529104;SE;SP;MARINOPOLIS;2113;N;0;0;0;0;0;0;926;93
3529203;SE;SP;MARTINOPOLIS;24260;N;0;0;0;0;0;0;10553;977
3529302;SE;SP;MATAO;76799;N;0;0;0;0;0;0;21967;1954
3529401;SE;SP;MAUA;417281;N;0;0;0;0;0;0;93778;9112
3529500;SE;SP;MENDONCA;4640;N;0;0;0;0;0;0;1007;83
3529609;SE;SP;MERIDIANO;3851;N;0;0;0;0;0;0;1555;155
